wandb_run_id,wandb_project,dataset,starting_modality,new_modality,teacher_test_metric,lr,asym_lr,weight_decay,epochs,modality_dropout,labeled_frequency,labeled_start_fraction,protect_lrm,use_mask_token,latent_masked_only,lambda_latent,lambda_prefusion,lambda_distill,trainable_params,active_losses,val_transfer,test_transfer,val_peeking,test_peeking,val_addition,test_addition,val_ens_addition,test_ens_addition,stage0_checkpoint
t2jydfjo,delulu-benv2-final-delulu-s1s2,benv2,s1,s2,49.23,1.0238019900854052e-05,1.0,0.00030874739158678866,100,0.111704062051532,0.21949600466732427,0.5,False,False,True,0.26215036832398686,0.1949046434870909,0.97977141295087,151668518,distill+latent+prefusion+ce,34.38,49.50,51.72,48.22,42.83,50.78,38.47,51.05,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
ky4gfyys,delulu-benv2-final-delulu-s1s2,benv2,s1,s2,49.23,0.00027703540211302763,1.0,0.00030077472099592395,100,0.16661888417801288,0.3318778012079784,0.5,False,False,True,0.4152512271046326,0.9160339108607342,0.897559046314604,151668518,distill+latent+prefusion+ce,33.83,50.25,53.15,50.65,51.82,50.98,42.81,52.55,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
7r94i03n,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,1.600095588367373e-05,1.0,5.347969787248165e-05,100,0.33000242290011383,0.3729606869316251,0.5,False,True,True,0.0733438430243083,0.8211491559583487,0.7712293040378755,151668518,distill+latent+ce,33.10,48.49,51.78,48.48,44.04,47.82,38.33,50.35,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
6iowxcvj,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,5.678166768120245e-05,1.0,1.0473166302845858e-05,100,0.249251002992144,0.43353570544123565,0.5,False,True,True,0.13091978002390495,0.03904199244929085,0.14685635004452602,151668518,distill+latent+ce,34.16,50.94,52.70,49.28,43.96,50.38,38.91,53.10,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
3sph1yto,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,0.0003933009123449786,1.0,7.974338322410551e-05,100,0.431822466637788,0.29906387141241286,0.5,False,True,True,0.12778748559761044,0.9369060969849266,0.32071971232104035,151668518,distill+latent+ce,34.93,51.76,52.49,49.10,44.43,53.25,39.68,53.07,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
9gf9r5s2,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,2.186658544846465e-05,1.0,3.014067366614779e-05,100,0.16315685504597177,0.24901178904262417,0.5,False,True,True,0.1310496367290938,0.18993198226434205,0.7034687547874338,151668518,distill+latent+ce,34.42,49.53,52.17,47.81,45.35,48.56,38.83,50.20,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
9j43nf6u,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,7.076179501809305e-05,1.0,2.0037169141627436e-05,100,0.11713799184409256,0.4541666263081484,0.5,False,True,True,0.4443366773439495,0.3668863666114355,0.7520295165983487,151668518,distill+latent+ce,33.27,49.99,52.91,48.77,45.45,50.04,39.36,51.59,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
h9kwyyta,delulu-benv2-final-delulu-s1s2,benv2,s1,s2,49.23,0.000215651309129247,1.0,0.00010326916984828736,100,0.4602797438206596,0.23382288696456152,0.5,False,False,True,0.26999418597939295,0.4079027883723958,0.838618787946735,151668518,distill+latent+prefusion+ce,35.45,51.51,53.18,50.08,50.65,50.78,42.99,54.13,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
l5kx3l6h,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,5.093544760722947e-05,1.0,0.011335535484063715,100,0.2991807172472889,0.292376437856666,0.5,False,True,True,0.3301300605984788,0.6058406279105755,0.9117620843999606,151668518,distill+latent+ce,33.59,49.43,53.60,49.31,44.37,49.27,38.74,51.84,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
swjrztdm,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,1.3018419820822335e-05,1.0,0.012683874111883733,100,0.13700694752890114,0.4426922984138423,0.5,False,True,True,0.3117597744977067,0.9407032085407688,0.7872308089729901,151668518,distill+latent+ce,32.86,48.41,51.52,49.09,44.06,47.48,37.87,49.72,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
mlf6244d,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,7.164461941921429e-05,1.0,0.022659188711432698,100,0.3022235761111532,0.42041291067244935,0.5,False,True,True,0.4513123689076075,0.6925165800254359,0.5805944241824363,151668518,distill+latent+ce,35.14,49.85,53.17,49.14,44.34,47.30,39.27,53.56,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
3ma3rd7j,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,1.103993823744586e-05,1.0,0.0003304498132292698,100,0.3826403794599855,0.4320539301306085,0.5,False,True,True,0.4290654997526307,0.9501391412273772,0.6365516684624631,151668518,distill+latent+ce,31.96,47.15,53.42,48.64,42.44,47.89,36.22,50.79,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
4epckyfn,delulu-benv2-final-delulu-s1s2,benv2,s1,s2,49.23,1.1227581880109662e-05,1.0,4.0432544866585696e-05,100,0.3693463664096122,0.469818942123971,0.5,False,False,True,0.20645982743071525,0.6120737664708945,0.09663424264946908,151668518,distill+latent+prefusion+ce,31.84,46.66,52.02,48.53,48.80,48.57,40.00,51.69,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
wf7mgp29,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,1.3993250238409334e-05,1.0,0.000987827199253651,100,0.3595883589699709,0.2107472575149799,0.5,False,True,True,0.3886891919463008,0.48686295831168314,0.4287044563275023,151668518,distill+latent+ce,29.73,48.28,52.49,48.61,41.57,48.55,35.56,51.20,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
hl5s923s,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,0.0002546546573725314,1.0,3.642307961580624e-05,100,0.45844591387663314,0.17263150096230362,0.5,False,True,True,0.29466705131839366,0.02931427086320726,0.8058820331825471,151668518,distill+latent+ce,36.62,51.71,53.62,49.26,43.24,53.60,39.93,52.99,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
utmjr90a,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,0.00025448955599903695,1.0,0.018231541648347057,100,0.3771517861490884,0.23108797496067857,0.5,False,True,True,0.2778461079479135,0.3442352052105335,0.007854359498618457,151668518,distill+latent+ce,36.98,51.63,53.12,49.80,44.91,53.88,40.95,53.95,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
exa24dxi,delulu-benv2-final-delulu-s1s2,benv2,s1,s2,49.23,0.00016636512382927889,1.0,0.040742426722301696,100,0.4236831376903605,0.3793042699719587,0.5,False,False,True,0.16208824729272647,0.5492380347768059,0.13747871501914655,151668518,distill+latent+prefusion+ce,37.29,52.78,53.66,49.33,51.70,50.24,44.50,53.85,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
n7gqzcas,delulu-benv2-final-delulu-s1s2,benv2,s1,s2,49.23,3.978437126384605e-05,1.0,0.003488773907783443,100,0.40724754317745393,0.13327171995276632,0.5,False,False,True,0.2321761415005457,0.14491891472666607,0.2823407973542842,151668518,distill+latent+prefusion+ce,36.02,50.37,53.02,48.44,47.05,49.28,41.16,51.93,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
vu4i1jva,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,1.3836287511764984e-05,1.0,0.00034893511317318445,100,0.15673595912311847,0.3514223709325943,0.5,False,True,True,0.3431704011829227,0.8139184163679258,0.39589041905781686,151668518,distill+latent+ce,35.23,47.74,52.27,49.75,44.66,48.32,39.24,51.35,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
kmo3xhgc,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,6.501406128524257e-05,1.0,6.306400714610878e-05,100,0.3700256163270232,0.27769291124065965,0.5,False,True,True,0.4423572124689404,0.5238213100470747,0.2692150252962253,151668518,distill+latent+ce,33.71,49.65,53.14,49.56,43.12,50.64,38.31,51.98,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
8ehu6k71,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,0.0003208652553921536,1.0,0.0010803339222846212,100,0.2127733784907202,0.3809262439389637,0.5,False,True,True,0.3508307749609899,0.3088952959822012,0.8591936657817344,151668518,distill+latent+ce,34.66,51.18,53.54,49.63,44.47,49.01,39.19,50.91,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
xlcu7dfp,delulu-benv2-final-delulu-s1s2,benv2,s1,s2,49.23,6.50440517289466e-05,1.0,0.00027172990100664425,100,0.4054070045395003,0.11041072144695248,0.5,False,False,True,0.20006179436581717,0.39110576364254857,0.5317914301058082,151668518,distill+latent+prefusion+ce,35.27,50.32,53.17,49.28,51.07,49.51,43.04,51.53,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
dac6qmzs,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,2.687920443545825e-05,1.0,0.0017704181238642617,100,0.4916488304570573,0.27499709098740227,0.5,False,True,True,0.4975151471782561,0.1937259426551302,0.8838897619092708,151668518,distill+latent+ce,32.95,47.99,52.76,48.16,45.12,47.10,38.36,51.04,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
be12eiql,delulu-benv2-final-delulu-s1s2,benv2,s1,s2,49.23,5.540077347178332e-05,1.0,0.00021083274025665796,100,0.21717260942673783,0.14434251651512447,0.5,False,False,True,0.2232805105122964,0.16503968571670125,0.9849891819731807,151668518,distill+latent+prefusion+ce,33.57,50.33,53.41,49.05,51.38,49.21,42.47,52.08,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
soq4mogl,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,0.00011138040785420052,1.0,0.003025921927534505,100,0.4560781729836708,0.26622427845579427,0.5,False,True,True,0.1574045063464044,0.6323329279229933,0.39567881173020814,151668518,distill+latent+ce,34.80,50.36,53.13,48.89,43.14,49.90,38.92,51.31,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
vht5uds8,delulu-benv2-final-delulu-s1s2,benv2,s1,s2,49.23,2.4996283220004397e-05,1.0,0.02299321375271812,100,0.19025299294527193,0.299892652221756,0.5,False,False,True,0.3864412014219006,0.9899464100476528,0.7489833846198989,151668518,distill+latent+prefusion+ce,33.48,49.12,53.28,48.39,50.91,48.76,41.82,51.98,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
uw9zgqzc,delulu-benv2-final-mask-token-s1s2,benv2,s1,s2,49.23,1.112931892276878e-05,1.0,0.008817665438159344,100,0.2316570257023375,0.4769226177318857,0.5,False,True,True,0.03347748160740116,0.26965253001105294,0.16395265112425628,151668518,distill+latent+ce,34.31,48.24,52.43,48.27,46.29,48.23,39.97,51.27,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
0foxwqtl,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,1.1324426875588844e-05,1.0,1.985942851281034e-05,100,0.35354409421904076,0.0,1.0,False,False,True,0.12135043507488458,0.1605514097194869,0.9249836167831108,151668518,distill+latent+prefusion,33.32,49.45,50.72,48.05,45.93,49.55,39.36,50.94,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
5uwcygdo,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,1.0277561028373706e-05,1.0,0.00039506473262041186,100,0.1502745700009744,0.0,1.0,False,False,True,0.3811747877585245,0.0523714510525779,0.9111879892441138,151668518,distill+latent+prefusion,18.23,45.71,50.04,49.12,46.36,49.45,32.11,49.67,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
1zwen8mm,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.0003966789639045741,1.0,4.973830337811649e-05,100,0.26911797605416043,0.0,1.0,False,False,True,0.24272727267033536,0.027606231262985337,0.21368668781907063,151668518,distill+latent+prefusion,35.22,51.52,51.64,48.93,50.24,49.45,42.60,51.39,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
q4a58srf,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,5.114109782209235e-05,1.0,0.0012821960063723592,100,0.27576899822889644,0.0,1.0,False,False,True,0.12070650026141017,0.488022297021831,0.933807197680009,151668518,distill+latent+prefusion,32.49,49.35,52.06,48.76,50.46,48.92,41.26,51.03,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
wqevzayd,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,8.555414382818677e-05,1.0,0.0004377241878610988,100,0.3398045293458134,0.0,1.0,False,False,True,0.4455247095672981,0.6795165465403237,0.9806383056211484,151668518,distill+latent+prefusion,34.27,50.25,50.94,48.12,48.55,48.59,41.10,52.05,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
r0ke3j76,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,8.147974731175038e-05,1.0,0.004162020842887895,100,0.16774732672441417,0.0,1.0,False,False,True,0.24818960112988817,0.7025764948093667,0.7993955402902243,151668518,distill+latent+prefusion,34.19,50.44,51.72,47.97,49.90,48.52,41.89,51.59,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
ntes2bkm,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,3.1439749594606996e-05,1.0,0.018554225203281365,100,0.29550700886945785,0.0,1.0,False,False,True,0.10851630127226342,0.23692926735316033,0.6477192976556724,151668518,distill+latent+prefusion,33.68,50.39,51.37,47.94,48.65,48.34,40.94,51.73,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
6vwr4z7z,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.0001170047388883285,1.0,0.002800265408655899,100,0.2591694486076375,0.0,1.0,False,False,True,0.48306605101991096,0.28833078274387647,0.4164114333640648,151668518,distill+latent+prefusion,35.89,50.58,51.41,48.54,49.73,48.85,42.72,51.75,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
n0q571pw,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,1.725047091432987e-05,1.0,0.0118756675873809,100,0.2417158578919154,0.0,1.0,False,False,True,0.1353146265302,0.3092363365674593,0.6275580564141393,151668518,distill+latent+prefusion,33.31,47.65,51.05,47.92,48.22,48.29,40.76,50.36,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
pjpahr1n,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,6.004818742759095e-05,1.0,1.69282658944782e-05,100,0.1759119675747412,0.0,1.0,False,False,True,0.48264750745414337,0.8459431289208326,0.0988410774432249,151668518,distill+latent+prefusion,35.11,48.08,51.70,48.23,49.84,48.50,42.47,50.80,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
sdejv0yg,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.0005190240603225961,1.0,0.0003799813212843271,100,0.1649502509945834,0.0,1.0,False,False,True,0.2872787308120773,0.4508021515216285,0.6988664161776921,151668518,distill+latent+prefusion,34.27,51.77,51.59,48.60,50.56,48.81,42.31,51.35,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
ekodw8a6,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,9.1010942380781e-05,1.0,5.8556769391550985e-05,100,0.1547989605904937,0.0,1.0,False,False,True,0.37957221327157736,0.3382398941554584,0.0012154099310279776,151668518,distill+latent+prefusion,35.61,51.15,50.98,48.37,48.66,48.94,42.09,51.85,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
eo3hqhtx,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.00011244587059266968,1.0,0.0012806961148362937,100,0.3612655668122634,0.0,1.0,False,False,True,0.09363808320494944,0.3043581328727283,0.22366851945800037,151668518,distill+latent+prefusion,35.86,51.43,51.42,49.56,49.93,49.44,42.83,52.14,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
zbl5oie7,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.000374062614807377,1.0,0.0003718161596903314,100,0.18743677245415,0.0,1.0,False,False,True,0.3317183244398184,0.9960479141538744,0.15795997147884466,151668518,distill+latent+prefusion,35.95,51.18,52.06,48.41,50.66,48.83,43.26,52.08,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
lc48cnsn,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.0005571728432896181,1.0,0.035989830488634654,100,0.3082684951951381,0.0,1.0,False,False,True,0.4413177328321248,0.9294639531244748,0.3290120717627196,151668518,distill+latent+prefusion,35.31,50.93,51.60,48.97,49.56,49.22,42.40,52.04,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
ojsgyq9v,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,1.8200171296499787e-05,1.0,0.0010237960321688314,100,0.3645403932191658,0.0,1.0,False,False,True,0.42687844647442347,0.4398014917297493,0.8147056636588726,151668518,distill+latent+prefusion,32.14,47.24,51.38,47.93,49.45,48.35,40.64,50.37,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
4zdk7bk7,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.00015919591816908175,1.0,0.0160380942886946,100,0.35575889464274457,0.0,1.0,False,False,True,0.4831854895304721,0.7743901867508975,0.623113381025976,151668518,distill+latent+prefusion,34.83,50.44,51.55,48.37,50.48,48.53,42.53,51.69,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
15cfekjk,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.000328513518761727,1.0,0.0010592268548022192,100,0.3862417704193989,0.0,1.0,False,False,True,0.04256834881207505,0.7150743951599152,0.6324544590648329,151668518,distill+latent+prefusion,35.90,51.66,51.76,48.52,50.10,49.11,42.85,51.92,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
t9y3ii31,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.00024470408582182956,1.0,1.5304161399518707e-05,100,0.2615273241108441,0.0,1.0,False,False,True,0.3989271475517462,0.4044806643021964,0.7424010700217515,151668518,distill+latent+prefusion,35.69,51.34,51.65,48.37,49.67,48.85,42.46,51.93,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
hq3ikz2s,delulu-benv2-final-no-prefusion-s1s2,benv2,s1,s2,49.23,6.41806285152783e-05,1.0,0.0021922343356463128,100,0.21569251222675484,0.4627061460679522,0.5,False,False,True,0.35013201513573217,0.8945219834070497,0.5556888368345643,151668518,distill+latent+ce,32.70,49.41,53.34,50.11,41.21,50.22,36.94,51.47,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
7ugs63rf,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,8.314309725899746e-05,1.0,0.0008087773291219602,100,0.26573596131867183,0.0,1.0,False,False,True,0.0826327866960937,0.6601443244046211,0.9709514237166882,151668518,distill+latent+prefusion,35.04,50.83,51.46,47.94,50.22,48.13,42.49,51.57,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
1uwndw9x,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,3.696369053503973e-05,1.0,0.000859174997444507,100,0.3098072615133397,0.0,1.0,False,False,True,0.23704646270557383,0.802832492974471,0.46065496123673166,151668518,distill+latent+prefusion,34.20,49.67,51.04,48.11,49.04,48.34,41.41,51.41,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
r46glm21,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.0001642082965602932,1.0,0.000729431228250907,100,0.141795202212487,0.0,1.0,False,False,True,0.3183987401207136,0.2247143794753379,0.6146773660715089,151668518,distill+latent+prefusion,35.06,50.70,51.48,48.64,48.50,49.92,41.68,51.91,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
zrrv76ry,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.00044910771676299024,1.0,0.0015372484792050948,100,0.444883496661281,0.0,1.0,False,False,True,0.3310957565667731,0.28579249102837634,0.04031248215603256,151668518,distill+latent+prefusion,35.19,51.59,51.59,48.35,49.79,49.52,42.49,51.20,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
1gynwjf7,delulu-benv2-final-no-prefusion-s1s2,benv2,s1,s2,49.23,5.6186954437786136e-05,1.0,0.0007446647701043624,100,0.2293929817343623,0.19062571344826224,0.5,False,False,True,0.328244526553769,0.9286045642915408,0.8799740714325406,151668518,distill+latent+ce,32.75,49.20,53.04,49.09,40.75,50.00,36.63,52.28,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
o7t57p9l,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.00014264129055401763,1.0,5.1776322705193094e-05,100,0.4957636064937633,0.0,1.0,False,False,True,0.045333902824529704,0.6118901121344972,0.15937213425102714,151668518,distill+latent+prefusion,35.91,51.71,51.30,48.40,48.99,49.41,42.27,52.28,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
m96cmbf3,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.0005215395303992583,1.0,0.00021863367329256152,100,0.4783935529379135,0.0,1.0,False,False,True,0.14246451700159313,0.7187698716916351,0.022342687141950868,151668518,distill+latent+prefusion,34.98,51.28,51.07,48.29,47.72,49.71,41.35,51.82,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
lvp58xtt,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.00047379951038376504,1.0,0.004815151019866644,100,0.4734153639497975,0.0,1.0,False,False,True,0.26945470369641195,0.12223860084599902,0.5533737441447436,151668518,distill+latent+prefusion,34.42,52.32,51.70,48.28,49.38,49.62,41.84,51.35,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
33nwuzxo,delulu-benv2-final-no-prefusion-s1s2,benv2,s1,s2,49.23,0.000855332987520626,1.0,0.0003109236138704298,100,0.3521186463498288,0.39530596653829186,0.5,False,False,True,0.44344874409075674,0.1329016408467939,0.8689138602565107,151668518,distill+latent+ce,34.21,50.53,52.61,48.75,45.28,51.13,39.74,51.94,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
4oz636ka,delulu-benv2-final-no-prefusion-s1s2,benv2,s1,s2,49.23,0.0004587910839443074,1.0,3.931031279729701e-05,100,0.16121873909720452,0.4387729248536244,0.5,False,False,True,0.40929044469411846,0.1242568739929646,0.5406404769719619,151668518,distill+latent+ce,34.08,50.48,53.04,48.74,41.26,48.96,36.44,53.98,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
lv1uiyx9,delulu-benv2-final-no-prefusion-s1s2,benv2,s1,s2,49.23,0.00018168305713614632,1.0,0.09838773154473623,100,0.446038548503584,0.358248955766425,0.5,False,False,True,0.4192225959758471,0.9722951204860318,0.35266420422628064,151668518,distill+latent+ce,36.50,51.21,53.63,49.61,48.52,52.12,42.51,52.68,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
nvqlityw,delulu-benv2-final-no-prefusion-s1s2,benv2,s1,s2,49.23,1.9191417239189155e-05,1.0,0.0012731767285362344,100,0.2200516608622842,0.17792080235380314,0.5,False,False,True,0.2084271391480401,0.52368364593602,0.6933277032719581,151668518,distill+latent+ce,33.29,47.37,53.28,48.58,48.32,47.65,40.68,50.25,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
e6wzm521,delulu-benv2-final-no-prefusion-s1s2,benv2,s1,s2,49.23,0.000163477411469464,1.0,0.04901479498060169,100,0.4865423914115997,0.4040675408114792,0.5,False,False,True,0.009213735270567014,0.8406023501170591,0.7849507598782717,151668518,distill+latent+ce,35.13,50.10,52.99,49.68,46.80,51.65,40.61,51.33,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
vckkkgk7,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.0004108665992117965,1.0,0.00304202644901981,100,0.4244398669577679,0.0,1.0,False,False,True,0.3359151616826107,0.5049314892553424,0.8500045642875124,151668518,distill+latent+prefusion,35.84,51.09,51.66,48.66,50.55,49.23,43.04,52.11,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
uknoee2v,delulu-benv2-final-no-prefusion-s1s2,benv2,s1,s2,49.23,4.331551440309065e-05,1.0,0.006034359240656311,100,0.40016171132176537,0.4930310723368576,0.5,False,False,True,0.3392671450189557,0.3787875612702737,0.3079654538689496,151668518,distill+latent+ce,34.54,49.93,52.80,48.05,46.01,50.18,39.95,52.18,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
klvrh3sq,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.00010766139971016853,1.0,0.00022458606160568757,100,0.2899971265087158,0.0,1.0,False,False,True,0.3582939883570976,0.4950009117288797,0.1931246230144149,151668518,distill+latent+prefusion,34.83,51.77,51.33,48.70,50.25,49.32,42.44,52.31,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
58czjws1,delulu-benv2-final-no-prefusion-s1s2,benv2,s1,s2,49.23,0.0008601503653178802,1.0,0.0003881472264093777,100,0.16299322887540116,0.3830128957911024,0.5,False,False,True,0.053622535720406206,0.10492407869288922,0.6728800828643858,151668518,distill+latent+ce,30.73,47.46,52.76,49.03,43.02,48.06,33.93,50.78,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
9c75mjsh,delulu-benv2-final-no-batch-mixing-s1s2,benv2,s1,s2,49.23,0.00016820524619684806,1.0,0.008106169328590039,100,0.2115032607745237,0.0,1.0,False,False,True,0.10947774365314178,0.19880923646415904,0.8725861992630215,151668518,distill+latent+prefusion,36.40,50.78,52.05,48.62,49.91,49.45,43.04,51.65,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
