wandb_run_id,wandb_project,dataset,starting_modality,new_modality,teacher_test_metric,lr,asym_lr,weight_decay,epochs,modality_dropout,modality_dropout_startmod,modality_dropout_newmod,labeled_frequency,labeled_start_fraction,protect_lrm,use_mask_token,latent_masked_only,unprotect_starting_mod,lambda_latent,lambda_prefusion,lambda_distill,mae_mask_ratio,trainable_params,active_losses,select_by,val_transfer,test_transfer,val_peeking,test_peeking,val_addition,test_addition,val_ens_addition,test_ens_addition,stage0_checkpoint
ofcirso3,delulu-dfc2020-s2-s1,dfc2020,s2,s1,45.11,0.0004919525946897,,0.0002987654348049,64,0.3,0.4943255892768998,0.3739336769398811,0.1141659173783924,0.0,0.5,False,True,True,0.1003649288975272,0.9867093196115908,0.5724958342782179,0.6071421425812242,144760336,latent+prefusion+distill+ce,transfer,79.12,40.63,57.29,44.65,91.37,37.88,85.14,44.75,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt
ud4pf6vu,delulu-dfc2020-s2_rgb-s1,dfc2020,s2_rgb,s1,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,142794256,latent+prefusion+distill+ce,addition,83.06,45.33,57.41,46.96,91.54,44.53,87.22,50.54,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
qkbwvgcf,delulu-dfc2020-s1-s2,dfc2020,s1,s2,43.29,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,144760336,latent+prefusion+distill+ce,peeking,85.51,48.90,49.22,44.41,92.47,43.78,88.93,46.74,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
oyg7s1jd,delulu-dfc2020-s1-s2,dfc2020,s1,s2,43.29,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,144760336,latent+prefusion+distill+ce,peeking,85.50,47.61,49.12,44.73,91.88,44.83,88.39,46.86,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
6nk5yog7,delulu-dfc2020-s2_rgb-s1,dfc2020,s2_rgb,s1,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,142794256,latent+prefusion+distill+ce,peeking,80.34,41.78,57.22,45.85,91.62,44.80,85.94,47.72,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
vc4r1iio,delulu-dfc2020-s2_rgb-s1,dfc2020,s2_rgb,s1,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,142794256,latent+prefusion+distill+ce,peeking,82.91,45.62,58.35,45.88,91.94,47.70,87.33,48.63,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
bscu8lnt,delulu-dfc2020-s2_rgb-s1,dfc2020,s2_rgb,s1,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,142794256,latent+prefusion+distill+ce,peeking,83.05,45.13,57.87,44.59,91.49,45.81,87.11,49.49,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
pcmdxlsu,delulu-dfc2020-s2-s1,dfc2020,s2,s1,45.11,0.0004919525946897,,0.0002987654348049,64,0.3,0.4943255892768998,0.3739336769398811,0.1141659173783924,0.0,0.5,False,True,True,0.1003649288975272,0.9867093196115908,0.5724958342782179,0.6071421425812242,144760336,latent+prefusion+distill+ce,transfer,79.49,43.72,56.79,38.63,91.15,41.86,85.10,47.60,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt
o01c6k18,delulu-dfc2020-s1-s2,dfc2020,s1,s2,43.29,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,144760336,latent+prefusion+distill+ce,peeking,85.31,46.71,49.22,43.67,91.97,42.52,88.47,45.44,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
lr3w77gq,delulu-dfc2020-s1-s2,dfc2020,s1,s2,43.29,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,144760336,latent+prefusion+distill+ce,peeking,85.44,48.53,48.62,41.82,91.91,42.06,88.61,46.79,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
lmh0xw2t,delulu-dfc2020-s1-s2,dfc2020,s1,s2,43.29,0.0004919525946897,,0.0002987654348049,64,0.3,0.4943255892768998,0.3739336769398811,0.1141659173783924,0.0,0.5,False,True,True,0.1003649288975272,0.9867093196115908,0.5724958342782179,0.6071421425812242,144760336,latent+prefusion+distill+ce,transfer,81.74,41.50,43.73,40.15,87.18,40.64,84.15,42.49,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
fcj0xvs7,delulu-dfc2020-s1-s2,dfc2020,s1,s2,43.29,0.0004919525946897,,0.0002987654348049,64,0.3,0.4943255892768998,0.3739336769398811,0.1141659173783924,0.0,0.5,False,True,True,0.1003649288975272,0.9867093196115908,0.5724958342782179,0.6071421425812242,144760336,latent+prefusion+distill+ce,transfer,81.73,40.43,44.41,40.03,86.43,43.97,83.67,41.42,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
r2pmx9pt,delulu-dfc2020-s1-s2,dfc2020,s1,s2,43.29,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,144760336,latent+prefusion+distill+ce,addition,85.61,48.21,48.78,41.47,91.60,42.86,88.52,45.93,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
xbavwwzh,delulu-dfc2020-s1-s2,dfc2020,s1,s2,43.29,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,144760336,latent+prefusion+distill+ce,addition,84.83,47.53,49.14,43.42,91.57,45.06,88.06,46.50,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
h5k8e3t3,delulu-dfc2020-s1-s2,dfc2020,s1,s2,43.29,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,144760336,latent+prefusion+distill+ce,addition,85.39,46.00,49.05,42.25,91.74,42.93,88.57,45.55,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
1tohit6m,delulu-dfc2020-s2_rgb-s1,dfc2020,s2_rgb,s1,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,142794256,latent+prefusion+distill+ce,addition,81.28,42.65,57.62,45.01,91.43,46.91,86.29,48.59,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
