wandb_run_id,dataset,starting_modality,new_modality,teacher_test_metric,lr,asym_lr,weight_decay,epochs,modality_dropout,labeled_frequency,labeled_start_fraction,protect_lrm,use_mask_token,latent_masked_only,lambda_latent,lambda_prefusion,lambda_distill,trainable_params,active_losses,val_transfer,test_transfer,val_peeking,test_peeking,val_addition,test_addition,val_ens_addition,test_ens_addition,stage0_checkpoint,shote2e_checkpoint
soq4mogl,benv2,s1,s2,49.23,0.00011138040785420052,1.0,0.003025921927534505,100,0.4560781729836708,0.26622427845579427,0.5,False,True,True,0.1574045063464044,0.6323329279229933,0.39567881173020814,151668518,distill+latent+ce,34.80,50.36,53.13,48.89,43.14,49.90,38.92,51.31,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_soq4mogl_0502_0222.pt
vht5uds8,benv2,s1,s2,49.23,2.4996283220004397e-05,1.0,0.02299321375271812,100,0.19025299294527193,0.299892652221756,0.5,False,False,True,0.3864412014219006,0.9899464100476528,0.7489833846198989,151668518,distill+latent+prefusion+ce,33.48,49.12,53.28,48.39,50.91,48.76,41.82,51.98,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_vht5uds8_0502_0223.pt
uw9zgqzc,benv2,s1,s2,49.23,1.112931892276878e-05,1.0,0.008817665438159344,100,0.2316570257023375,0.4769226177318857,0.5,False,True,True,0.03347748160740116,0.26965253001105294,0.16395265112425628,151668518,distill+latent+ce,34.31,48.24,52.43,48.27,46.29,48.23,39.97,51.27,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_uw9zgqzc_0502_0227.pt
0foxwqtl,benv2,s1,s2,49.23,1.1324426875588844e-05,1.0,1.985942851281034e-05,100,0.35354409421904076,0.0,1.0,False,False,True,0.12135043507488458,0.1605514097194869,0.9249836167831108,151668518,distill+latent+prefusion,33.32,49.45,50.72,48.05,45.93,49.55,39.36,50.94,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_0foxwqtl_0502_0241.pt
5uwcygdo,benv2,s1,s2,49.23,1.0277561028373706e-05,1.0,0.00039506473262041186,100,0.1502745700009744,0.0,1.0,False,False,True,0.3811747877585245,0.0523714510525779,0.9111879892441138,151668518,distill+latent+prefusion,18.23,45.71,50.04,49.12,46.36,49.45,32.11,49.67,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_5uwcygdo_0502_0243.pt
1zwen8mm,benv2,s1,s2,49.23,0.0003966789639045741,1.0,4.973830337811649e-05,100,0.26911797605416043,0.0,1.0,False,False,True,0.24272727267033536,0.027606231262985337,0.21368668781907063,151668518,distill+latent+prefusion,35.22,51.52,51.64,48.93,50.24,49.45,42.60,51.39,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_1zwen8mm_0502_0243.pt
q4a58srf,benv2,s1,s2,49.23,5.114109782209235e-05,1.0,0.0012821960063723592,100,0.27576899822889644,0.0,1.0,False,False,True,0.12070650026141017,0.488022297021831,0.933807197680009,151668518,distill+latent+prefusion,32.49,49.35,52.06,48.76,50.46,48.92,41.26,51.03,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_q4a58srf_0502_0243.pt
wqevzayd,benv2,s1,s2,49.23,8.555414382818677e-05,1.0,0.0004377241878610988,100,0.3398045293458134,0.0,1.0,False,False,True,0.4455247095672981,0.6795165465403237,0.9806383056211484,151668518,distill+latent+prefusion,34.27,50.25,50.94,48.12,48.55,48.59,41.10,52.05,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_wqevzayd_0502_0244.pt
r0ke3j76,benv2,s1,s2,49.23,8.147974731175038e-05,1.0,0.004162020842887895,100,0.16774732672441417,0.0,1.0,False,False,True,0.24818960112988817,0.7025764948093667,0.7993955402902243,151668518,distill+latent+prefusion,34.19,50.44,51.72,47.97,49.90,48.52,41.89,51.59,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_r0ke3j76_0502_0244.pt
ntes2bkm,benv2,s1,s2,49.23,3.1439749594606996e-05,1.0,0.018554225203281365,100,0.29550700886945785,0.0,1.0,False,False,True,0.10851630127226342,0.23692926735316033,0.6477192976556724,151668518,distill+latent+prefusion,33.68,50.39,51.37,47.94,48.65,48.34,40.94,51.73,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_ntes2bkm_0502_0244.pt
6vwr4z7z,benv2,s1,s2,49.23,0.0001170047388883285,1.0,0.002800265408655899,100,0.2591694486076375,0.0,1.0,False,False,True,0.48306605101991096,0.28833078274387647,0.4164114333640648,151668518,distill+latent+prefusion,35.89,50.58,51.41,48.54,49.73,48.85,42.72,51.75,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_6vwr4z7z_0502_0245.pt
n0q571pw,benv2,s1,s2,49.23,1.725047091432987e-05,1.0,0.0118756675873809,100,0.2417158578919154,0.0,1.0,False,False,True,0.1353146265302,0.3092363365674593,0.6275580564141393,151668518,distill+latent+prefusion,33.31,47.65,51.05,47.92,48.22,48.29,40.76,50.36,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_n0q571pw_0502_0246.pt
pjpahr1n,benv2,s1,s2,49.23,6.004818742759095e-05,1.0,1.69282658944782e-05,100,0.1759119675747412,0.0,1.0,False,False,True,0.48264750745414337,0.8459431289208326,0.0988410774432249,151668518,distill+latent+prefusion,35.11,48.08,51.70,48.23,49.84,48.50,42.47,50.80,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_pjpahr1n_0502_0246.pt
sdejv0yg,benv2,s1,s2,49.23,0.0005190240603225961,1.0,0.0003799813212843271,100,0.1649502509945834,0.0,1.0,False,False,True,0.2872787308120773,0.4508021515216285,0.6988664161776921,151668518,distill+latent+prefusion,34.27,51.77,51.59,48.60,50.56,48.81,42.31,51.35,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_sdejv0yg_0502_0247.pt
ekodw8a6,benv2,s1,s2,49.23,9.1010942380781e-05,1.0,5.8556769391550985e-05,100,0.1547989605904937,0.0,1.0,False,False,True,0.37957221327157736,0.3382398941554584,0.0012154099310279776,151668518,distill+latent+prefusion,35.61,51.15,50.98,48.37,48.66,48.94,42.09,51.85,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_ekodw8a6_0502_0247.pt
eo3hqhtx,benv2,s1,s2,49.23,0.00011244587059266968,1.0,0.0012806961148362937,100,0.3612655668122634,0.0,1.0,False,False,True,0.09363808320494944,0.3043581328727283,0.22366851945800037,151668518,distill+latent+prefusion,35.86,51.43,51.42,49.56,49.93,49.44,42.83,52.14,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_eo3hqhtx_0502_0248.pt
zbl5oie7,benv2,s1,s2,49.23,0.000374062614807377,1.0,0.0003718161596903314,100,0.18743677245415,0.0,1.0,False,False,True,0.3317183244398184,0.9960479141538744,0.15795997147884466,151668518,distill+latent+prefusion,35.95,51.18,52.06,48.41,50.66,48.83,43.26,52.08,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_zbl5oie7_0502_0248.pt
lc48cnsn,benv2,s1,s2,49.23,0.0005571728432896181,1.0,0.035989830488634654,100,0.3082684951951381,0.0,1.0,False,False,True,0.4413177328321248,0.9294639531244748,0.3290120717627196,151668518,distill+latent+prefusion,35.31,50.93,51.60,48.97,49.56,49.22,42.40,52.04,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_lc48cnsn_0502_0249.pt
ojsgyq9v,benv2,s1,s2,49.23,1.8200171296499787e-05,1.0,0.0010237960321688314,100,0.3645403932191658,0.0,1.0,False,False,True,0.42687844647442347,0.4398014917297493,0.8147056636588726,151668518,distill+latent+prefusion,32.14,47.24,51.38,47.93,49.45,48.35,40.64,50.37,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_ojsgyq9v_0502_0249.pt
4zdk7bk7,benv2,s1,s2,49.23,0.00015919591816908175,1.0,0.0160380942886946,100,0.35575889464274457,0.0,1.0,False,False,True,0.4831854895304721,0.7743901867508975,0.623113381025976,151668518,distill+latent+prefusion,34.83,50.44,51.55,48.37,50.48,48.53,42.53,51.69,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_4zdk7bk7_0502_0250.pt
15cfekjk,benv2,s1,s2,49.23,0.000328513518761727,1.0,0.0010592268548022192,100,0.3862417704193989,0.0,1.0,False,False,True,0.04256834881207505,0.7150743951599152,0.6324544590648329,151668518,distill+latent+prefusion,35.90,51.66,51.76,48.52,50.10,49.11,42.85,51.92,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_15cfekjk_0502_0251.pt
t9y3ii31,benv2,s1,s2,49.23,0.00024470408582182956,1.0,1.5304161399518707e-05,100,0.2615273241108441,0.0,1.0,False,False,True,0.3989271475517462,0.4044806643021964,0.7424010700217515,151668518,distill+latent+prefusion,35.69,51.34,51.65,48.37,49.67,48.85,42.46,51.93,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_t9y3ii31_0502_0252.pt
hq3ikz2s,benv2,s1,s2,49.23,6.41806285152783e-05,1.0,0.0021922343356463128,100,0.21569251222675484,0.4627061460679522,0.5,False,False,True,0.35013201513573217,0.8945219834070497,0.5556888368345643,151668518,distill+latent+ce,32.70,49.41,53.34,50.11,41.21,50.22,36.94,51.47,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_hq3ikz2s_0502_0253.pt
7ugs63rf,benv2,s1,s2,49.23,8.314309725899746e-05,1.0,0.0008087773291219602,100,0.26573596131867183,0.0,1.0,False,False,True,0.0826327866960937,0.6601443244046211,0.9709514237166882,151668518,distill+latent+prefusion,35.04,50.83,51.46,47.94,50.22,48.13,42.49,51.57,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_7ugs63rf_0502_0253.pt
1uwndw9x,benv2,s1,s2,49.23,3.696369053503973e-05,1.0,0.000859174997444507,100,0.3098072615133397,0.0,1.0,False,False,True,0.23704646270557383,0.802832492974471,0.46065496123673166,151668518,distill+latent+prefusion,34.20,49.67,51.04,48.11,49.04,48.34,41.41,51.41,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_1uwndw9x_0502_0255.pt
r46glm21,benv2,s1,s2,49.23,0.0001642082965602932,1.0,0.000729431228250907,100,0.141795202212487,0.0,1.0,False,False,True,0.3183987401207136,0.2247143794753379,0.6146773660715089,151668518,distill+latent+prefusion,35.06,50.70,51.48,48.64,48.50,49.92,41.68,51.91,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_r46glm21_0502_0255.pt
zrrv76ry,benv2,s1,s2,49.23,0.00044910771676299024,1.0,0.0015372484792050948,100,0.444883496661281,0.0,1.0,False,False,True,0.3310957565667731,0.28579249102837634,0.04031248215603256,151668518,distill+latent+prefusion,35.19,51.59,51.59,48.35,49.79,49.52,42.49,51.20,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_zrrv76ry_0502_0256.pt
1gynwjf7,benv2,s1,s2,49.23,5.6186954437786136e-05,1.0,0.0007446647701043624,100,0.2293929817343623,0.19062571344826224,0.5,False,False,True,0.328244526553769,0.9286045642915408,0.8799740714325406,151668518,distill+latent+ce,32.75,49.20,53.04,49.09,40.75,50.00,36.63,52.28,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_1gynwjf7_0502_0256.pt
o7t57p9l,benv2,s1,s2,49.23,0.00014264129055401763,1.0,5.1776322705193094e-05,100,0.4957636064937633,0.0,1.0,False,False,True,0.045333902824529704,0.6118901121344972,0.15937213425102714,151668518,distill+latent+prefusion,35.91,51.71,51.30,48.40,48.99,49.41,42.27,52.28,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_o7t57p9l_0502_0256.pt
m96cmbf3,benv2,s1,s2,49.23,0.0005215395303992583,1.0,0.00021863367329256152,100,0.4783935529379135,0.0,1.0,False,False,True,0.14246451700159313,0.7187698716916351,0.022342687141950868,151668518,distill+latent+prefusion,34.98,51.28,51.07,48.29,47.72,49.71,41.35,51.82,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_m96cmbf3_0502_0256.pt
lvp58xtt,benv2,s1,s2,49.23,0.00047379951038376504,1.0,0.004815151019866644,100,0.4734153639497975,0.0,1.0,False,False,True,0.26945470369641195,0.12223860084599902,0.5533737441447436,151668518,distill+latent+prefusion,34.42,52.32,51.70,48.28,49.38,49.62,41.84,51.35,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_lvp58xtt_0502_0257.pt
33nwuzxo,benv2,s1,s2,49.23,0.000855332987520626,1.0,0.0003109236138704298,100,0.3521186463498288,0.39530596653829186,0.5,False,False,True,0.44344874409075674,0.1329016408467939,0.8689138602565107,151668518,distill+latent+ce,34.21,50.53,52.61,48.75,45.28,51.13,39.74,51.94,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_33nwuzxo_0502_0257.pt
4oz636ka,benv2,s1,s2,49.23,0.0004587910839443074,1.0,3.931031279729701e-05,100,0.16121873909720452,0.4387729248536244,0.5,False,False,True,0.40929044469411846,0.1242568739929646,0.5406404769719619,151668518,distill+latent+ce,34.08,50.48,53.04,48.74,41.26,48.96,36.44,53.98,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_4oz636ka_0502_0257.pt
lv1uiyx9,benv2,s1,s2,49.23,0.00018168305713614632,1.0,0.09838773154473623,100,0.446038548503584,0.358248955766425,0.5,False,False,True,0.4192225959758471,0.9722951204860318,0.35266420422628064,151668518,distill+latent+ce,36.50,51.21,53.63,49.61,48.52,52.12,42.51,52.68,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_lv1uiyx9_0502_0257.pt
nvqlityw,benv2,s1,s2,49.23,1.9191417239189155e-05,1.0,0.0012731767285362344,100,0.2200516608622842,0.17792080235380314,0.5,False,False,True,0.2084271391480401,0.52368364593602,0.6933277032719581,151668518,distill+latent+ce,33.29,47.37,53.28,48.58,48.32,47.65,40.68,50.25,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_nvqlityw_0502_0258.pt
e6wzm521,benv2,s1,s2,49.23,0.000163477411469464,1.0,0.04901479498060169,100,0.4865423914115997,0.4040675408114792,0.5,False,False,True,0.009213735270567014,0.8406023501170591,0.7849507598782717,151668518,distill+latent+ce,35.13,50.10,52.99,49.68,46.80,51.65,40.61,51.33,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_e6wzm521_0502_0259.pt
vckkkgk7,benv2,s1,s2,49.23,0.0004108665992117965,1.0,0.00304202644901981,100,0.4244398669577679,0.0,1.0,False,False,True,0.3359151616826107,0.5049314892553424,0.8500045642875124,151668518,distill+latent+prefusion,35.84,51.09,51.66,48.66,50.55,49.23,43.04,52.11,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_vckkkgk7_0502_0259.pt
uknoee2v,benv2,s1,s2,49.23,4.331551440309065e-05,1.0,0.006034359240656311,100,0.40016171132176537,0.4930310723368576,0.5,False,False,True,0.3392671450189557,0.3787875612702737,0.3079654538689496,151668518,distill+latent+ce,34.54,49.93,52.80,48.05,46.01,50.18,39.95,52.18,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_uknoee2v_0502_0259.pt
klvrh3sq,benv2,s1,s2,49.23,0.00010766139971016853,1.0,0.00022458606160568757,100,0.2899971265087158,0.0,1.0,False,False,True,0.3582939883570976,0.4950009117288797,0.1931246230144149,151668518,distill+latent+prefusion,34.83,51.77,51.33,48.70,50.25,49.32,42.44,52.31,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_klvrh3sq_0502_0300.pt
58czjws1,benv2,s1,s2,49.23,0.0008601503653178802,1.0,0.0003881472264093777,100,0.16299322887540116,0.3830128957911024,0.5,False,False,True,0.053622535720406206,0.10492407869288922,0.6728800828643858,151668518,distill+latent+ce,30.73,47.46,52.76,49.03,43.02,48.06,33.93,50.78,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_58czjws1_0502_0300.pt
9c75mjsh,benv2,s1,s2,49.23,0.00016820524619684806,1.0,0.008106169328590039,100,0.2115032607745237,0.0,1.0,False,False,True,0.10947774365314178,0.19880923646415904,0.8725861992630215,151668518,distill+latent+prefusion,36.40,50.78,52.05,48.62,49.91,49.45,43.04,51.65,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_9c75mjsh_0502_0300.pt
e3iv1ihu,benv2,s1,s2,49.23,0.00016820143380510475,1.0,0.0951993253065362,100,0.23001827164566127,0.1958654475794321,0.5,False,False,True,0.15897031858463528,0.6793160188933528,0.5820784478663362,151668518,distill+latent+ce,35.77,51.54,53.25,50.16,43.22,53.67,39.43,53.45,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_e3iv1ihu_0502_0301.pt
04awc6ue,benv2,s1,s2,49.23,0.00015040434116971428,1.0,0.005347847640551549,100,0.3772726250382821,0.2913449789709775,0.5,False,False,True,0.4553096219254311,0.2791127737362783,0.14501288716205696,151668518,distill+latent+ce,36.21,51.21,53.45,49.16,47.32,51.26,41.76,52.58,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_04awc6ue_0502_0303.pt
6hmktu79,benv2,s1,s2,49.23,2.2251510155361617e-05,1.0,0.02571871240714118,100,0.1602467592318648,0.314849952214443,0.5,False,False,True,0.005386416663744786,0.12459856782601796,0.36603328518155953,151668518,distill+latent+ce,31.39,49.76,52.71,48.11,42.27,47.95,36.47,52.71,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_6hmktu79_0502_0304.pt
13l3mc7v,benv2,s1,s2,49.23,0.0005689915443067844,1.0,0.0015798662342043212,100,0.31951550633166736,0.45512968718559743,0.5,False,False,True,0.4513405567840959,0.24442794606957177,0.8817868930126279,137492774,distill+prefusion+ce,29.83,47.81,51.75,48.21,48.07,49.03,37.06,50.21,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_13l3mc7v_0502_0328.pt
u5c2oeac,benv2,s1,s2,49.23,0.0001564058228761279,1.0,1.4657286121937665e-05,100,0.16823525461071442,0.40514062881629354,0.5,False,False,True,0.4445735660927433,0.6099825289824722,0.4290949815915709,137492774,distill+prefusion+ce,24.95,45.46,51.41,48.42,45.52,48.26,34.43,49.10,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_u5c2oeac_0502_0328.pt
pp4xs41o,benv2,s1,s2,49.23,0.00022096024265742852,1.0,0.0012692002735880913,100,0.3340073902494888,0.46533840476136634,0.5,False,False,True,0.2898790952607606,0.7304619836225928,0.14526239251136464,137492774,distill+prefusion+ce,21.05,49.42,52.36,47.40,43.52,49.03,29.97,47.73,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_pp4xs41o_0502_0329.pt
hvdfbw6l,benv2,s1,s2,49.23,0.0008621461144629024,1.0,1.2513201217214937e-05,100,0.4390204688492344,0.45307174030074737,0.5,False,False,True,0.40409265844550624,0.05989020358807706,0.5426705317724325,137492774,distill+prefusion+ce,30.42,49.26,50.89,48.02,46.14,48.65,37.70,50.07,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_hvdfbw6l_0502_0329.pt
wk6xdqec,benv2,s1,s2,49.23,0.0002626435456819011,1.0,0.047620367753713186,100,0.2971976351163733,0.4805127375925562,0.5,False,False,True,0.2983388199775512,0.9154096546325864,0.37709698258325264,137492774,distill+prefusion+ce,30.39,47.89,51.88,47.77,46.70,47.83,37.87,49.03,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_wk6xdqec_0502_0329.pt
j0m4pkfb,benv2,s1,s2,49.23,0.0001009382670682318,1.0,0.0134825137332309,100,0.3462438041413788,0.3995056200837802,0.5,False,False,True,0.0057883245559293695,0.13828922867562832,0.8600210410581552,137492774,distill+prefusion+ce,31.55,48.34,53.35,49.27,46.07,49.48,38.74,50.82,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_j0m4pkfb_0502_0329.pt
dr8b50c7,benv2,s1,s2,49.23,3.669037789930088e-05,1.0,0.000154774220982873,100,0.1675932243740133,0.3791787604298381,0.5,False,False,True,0.34636493158689796,0.051504414481291505,0.12643697703513757,137492774,distill+prefusion+ce,29.40,47.69,51.00,47.39,35.03,50.14,32.22,49.21,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_dr8b50c7_0502_0330.pt
33p78uhf,benv2,s1,s2,49.23,0.0003424905089474303,1.0,0.0029148598345840383,100,0.4699916835838571,0.3880929998088586,0.5,False,False,True,0.4487840852470678,0.661968139812436,0.9690761846894096,137492774,distill+prefusion+ce,31.37,49.02,52.00,48.74,47.34,48.55,38.57,50.27,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_33p78uhf_0502_0330.pt
stsd184x,benv2,s1,s2,49.23,0.0005648010335906378,1.0,0.006059820134398615,100,0.26398148439336105,0.4225218007408159,0.5,False,False,True,0.27760903477292603,0.680520479413069,0.08062637587802013,137492774,distill+prefusion+ce,46.46,43.57,51.52,48.11,46.46,47.61,46.46,47.72,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_stsd184x_0502_0330.pt
57lg64wo,benv2,s1,s2,49.23,0.0006351341469656834,1.0,0.040202257869049934,100,0.2104707213859155,0.4242907014047907,0.5,False,False,True,0.268289454422462,0.7544484237545804,0.8412468201196066,137492774,distill+prefusion+ce,28.57,46.26,52.74,49.13,46.08,48.13,35.52,49.28,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_57lg64wo_0502_0330.pt
9yr487ge,benv2,s1,s2,49.23,0.00083843194918432,1.0,7.508992949080729e-05,100,0.3475743315699603,0.3527448401601677,0.5,False,False,True,0.2155533856048212,0.6849467321432835,0.6418863997925937,151668518,distill+latent+ce,32.31,50.48,52.45,48.56,42.88,48.72,36.26,51.02,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_9yr487ge_0502_0330.pt
1ui3hoqb,benv2,s2,s1,61.28,0.0004233208252768442,1.0,0.0042043563943380486,100,0.4977152382051079,0.4753095942584932,0.5,False,False,True,0.13255124559036702,0.4589093514223115,0.12803883756808365,137492774,distill+prefusion+ce,34.59,43.75,64.07,60.91,55.90,59.40,42.70,58.71,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_1ui3hoqb_0502_0330.pt
3x9xjtfl,benv2,s1,s2,49.23,0.00017733584549775862,1.0,0.0001401372121935704,100,0.22322581126539648,0.35886970597121015,0.5,False,False,True,0.2361736985108333,0.4957829903020854,0.4379531230836422,137492774,distill+prefusion+ce,30.64,47.92,53.39,49.98,48.72,48.76,37.42,49.95,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_3x9xjtfl_0502_0330.pt
k50slmft,benv2,s1,s2,49.23,5.2182527589521546e-05,1.0,0.012401066793952928,100,0.10314338693511448,0.442025324997636,0.5,False,False,True,0.24666740453609232,0.363052125937223,0.014047516102691391,137492774,distill+prefusion+ce,23.92,43.95,52.63,48.86,42.77,48.22,32.44,49.15,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_k50slmft_0502_0330.pt
o4tnfdkj,benv2,s1,s2,49.23,0.0003621745389793972,1.0,0.0002002971720544467,100,0.2685773401229719,0.36459227654526305,0.5,False,False,True,0.335179102161087,0.4450828572913249,0.1667410294548164,137492774,distill+prefusion+ce,21.87,46.20,51.98,47.73,46.88,47.79,34.26,49.29,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_o4tnfdkj_0502_0330.pt
ktaqb11b,benv2,s1,s2,49.23,0.00010858201026032422,1.0,0.04218544742987898,100,0.4635020656671569,0.28111784287774155,0.5,False,False,True,0.12319862069983016,0.5001893992080736,0.12270821228246688,137492774,distill+prefusion+ce,32.74,48.08,53.19,48.93,43.43,48.72,37.63,50.21,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_ktaqb11b_0502_0331.pt
49ed9qlx,benv2,s1,s2,49.23,1.1880856085003329e-05,1.0,0.00013495454513923422,100,0.36831531761424985,0.3397504577848167,0.5,False,False,True,0.050325653301140305,0.287268954059013,0.18114354155602463,137492774,distill+prefusion+ce,30.03,49.20,49.39,47.04,36.09,50.26,32.25,49.65,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_49ed9qlx_0502_0331.pt
cnahgoyy,benv2,s1,s2,49.23,0.0007990645101136498,1.0,0.00016174861932126202,100,0.4535398427399723,0.21908060278417976,0.5,False,False,True,0.2575971613169202,0.36296833879828216,0.30904959526926234,137492774,distill+prefusion+ce,35.22,46.40,52.39,48.28,44.55,49.10,39.37,49.10,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_cnahgoyy_0502_0331.pt
sodf8p1j,benv2,s2,s1,61.28,0.0002781478009140332,1.0,0.003965586378011981,100,0.2932554812374164,0.3801045726474298,0.5,False,False,True,0.1307847917344968,0.23823736561023523,0.3969333904469398,137492774,distill+prefusion+ce,28.74,41.00,63.95,58.90,60.12,59.13,42.42,59.99,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_sodf8p1j_0502_0331.pt
aflvo9zw,benv2,s1,s2,49.23,2.9380953777176365e-05,1.0,0.00042289447725081406,100,0.1105007899801766,0.3267503209998528,0.5,False,False,True,0.45331235185421415,0.44939343054653647,0.652813000288426,137492774,distill+prefusion+ce,28.77,48.91,51.75,47.83,33.96,48.93,30.62,50.29,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_aflvo9zw_0502_0331.pt
