checkpoint,num_supervised_epochs,starting_modality,supported_modalities,eval_type,real_modality,hallucinated_modality,test_acc,best_test_acc
checkpoints/vre_to_swir.pt,2,vre,vre+swir,delulu-peeking,vre,swir,89.51851851851852,89.51851851851852
checkpoints/nir_to_swir.pt,36,nir,nir+swir,real-multimodal-real-supervision,nir+swir,,89.33333333333333,89.33333333333333
checkpoints/nir_to_swir.pt,36,nir,nir+swir,hallucinated-multimodal-real-supervision,nir,swir,79.79629629629629,80.05555555555556
checkpoints/nir_to_swir.pt,36,nir,nir+swir,hallucinated-multimodal-real-supervision,swir,nir,88.5,88.83333333333333
checkpoints/nir_to_swir.pt,36,nir,nir+swir,real-monomodal-real-supervision,nir,,80.16666666666667,80.4074074074074
checkpoints/nir_to_swir.pt,36,nir,nir+swir,real-monomodal-real-supervision,swir,,88.07407407407408,88.07407407407408
checkpoints/nir_to_swir.pt,36,nir,nir+swir,hallucinated-multimodal-pseudo-supervision,swir,nir,82.72222222222223,84.42592592592592
checkpoints/nir_to_vre.pt,36,nir,nir+vre,real-multimodal-real-supervision,nir+vre,,81.14814814814815,81.14814814814815
checkpoints/nir_to_vre.pt,36,nir,nir+vre,hallucinated-multimodal-real-supervision,nir,vre,79.88888888888889,80.31481481481481
checkpoints/nir_to_vre.pt,36,nir,nir+vre,hallucinated-multimodal-real-supervision,vre,nir,81.5,81.55555555555556
checkpoints/nir_to_vre.pt,36,nir,nir+vre,real-monomodal-real-supervision,nir,,80.85185185185185,81.0925925925926
checkpoints/nir_to_vre.pt,36,nir,nir+vre,real-monomodal-real-supervision,vre,,80.4074074074074,80.87037037037037
checkpoints/nir_to_vre.pt,36,nir,nir+vre,hallucinated-multimodal-pseudo-supervision,vre,nir,79.14814814814815,80.14814814814815
checkpoints/swir_to_rgb.pt,36,swir,swir+rgb,real-multimodal-real-supervision,swir+rgb,,88.38888888888889,88.38888888888889
checkpoints/swir_to_rgb.pt,36,swir,swir+rgb,hallucinated-multimodal-real-supervision,swir,rgb,88.05555555555556,88.44444444444444
checkpoints/swir_to_rgb.pt,36,swir,swir+rgb,hallucinated-multimodal-real-supervision,rgb,swir,88.18518518518519,88.24074074074075
checkpoints/swir_to_rgb.pt,36,swir,swir+rgb,real-monomodal-real-supervision,swir,,88.05555555555556,88.4074074074074
checkpoints/swir_to_rgb.pt,36,swir,swir+rgb,real-monomodal-real-supervision,rgb,,84.79629629629629,85.11111111111111
checkpoints/swir_to_rgb.pt,36,swir,swir+rgb,hallucinated-multimodal-pseudo-supervision,rgb,swir,86.11111111111111,86.98148148148148
checkpoints/vre_to_swir.pt,36,vre,vre+swir,real-multimodal-real-supervision,vre+swir,,89.18518518518519,89.18518518518519
checkpoints/vre_to_swir.pt,36,vre,vre+swir,hallucinated-multimodal-real-supervision,vre,swir,89.5,89.85185185185185
checkpoints/vre_to_swir.pt,36,vre,vre+swir,hallucinated-multimodal-real-supervision,swir,vre,87.38888888888889,87.62962962962963
checkpoints/vre_to_swir.pt,36,vre,vre+swir,real-monomodal-real-supervision,vre,,89.01851851851852,89.22222222222223
checkpoints/vre_to_swir.pt,36,vre,vre+swir,real-monomodal-real-supervision,swir,,85.0,85.44444444444444
checkpoints/vre_to_swir.pt,36,vre,vre+swir,hallucinated-multimodal-pseudo-supervision,swir,vre,85.79629629629629,86.18518518518519
checkpoints/vre_to_nir.pt,36,vre,vre+nir,real-multimodal-real-supervision,vre+nir,,89.01851851851852,89.01851851851852
checkpoints/vre_to_nir.pt,36,vre,vre+nir,hallucinated-multimodal-real-supervision,vre,nir,89.57407407407408,89.62962962962963
checkpoints/vre_to_nir.pt,36,vre,vre+nir,hallucinated-multimodal-real-supervision,nir,vre,78.96296296296296,79.01851851851852
checkpoints/vre_to_nir.pt,36,vre,vre+nir,real-monomodal-real-supervision,vre,,89.05555555555556,89.5925925925926
checkpoints/vre_to_nir.pt,36,vre,vre+nir,real-monomodal-real-supervision,nir,,74.18518518518519,74.4074074074074
checkpoints/vre_to_nir.pt,36,vre,vre+nir,hallucinated-multimodal-pseudo-supervision,nir,vre,76.11111111111111,77.42592592592592
checkpoints/nir_to_rgb.pt,36,nir,nir+rgb,real-multimodal-real-supervision,nir+rgb,,86.44444444444444,86.44444444444444
checkpoints/nir_to_rgb.pt,36,nir,nir+rgb,hallucinated-multimodal-real-supervision,nir,rgb,81.53703703703704,81.75925925925925
checkpoints/nir_to_rgb.pt,36,nir,nir+rgb,hallucinated-multimodal-real-supervision,rgb,nir,90.01851851851852,90.03703703703704
checkpoints/nir_to_rgb.pt,36,nir,nir+rgb,real-monomodal-real-supervision,nir,,81.51851851851852,81.75925925925925
checkpoints/nir_to_rgb.pt,36,nir,nir+rgb,real-monomodal-real-supervision,rgb,,84.64814814814815,84.64814814814815
checkpoints/nir_to_rgb.pt,36,nir,nir+rgb,hallucinated-multimodal-pseudo-supervision,rgb,nir,84.61111111111111,85.53703703703704
checkpoints/swir_to_vre.pt,36,swir,swir+vre,real-multimodal-real-supervision,swir+vre,,88.57407407407408,88.57407407407408
checkpoints/swir_to_vre.pt,36,swir,swir+vre,hallucinated-multimodal-real-supervision,swir,vre,87.9074074074074,88.18518518518519
checkpoints/swir_to_vre.pt,36,swir,swir+vre,hallucinated-multimodal-real-supervision,vre,swir,88.64814814814815,88.92592592592592
checkpoints/swir_to_vre.pt,36,swir,swir+vre,real-monomodal-real-supervision,swir,,87.25925925925925,87.5
checkpoints/swir_to_vre.pt,36,swir,swir+vre,real-monomodal-real-supervision,vre,,87.64814814814815,87.79629629629629
checkpoints/swir_to_vre.pt,36,swir,swir+vre,hallucinated-multimodal-pseudo-supervision,vre,swir,85.53703703703704,86.85185185185185
checkpoints/vre_to_rgb.pt,36,vre,vre+rgb,real-multimodal-real-supervision,vre+rgb,,90.03703703703704,90.03703703703704
checkpoints/vre_to_rgb.pt,36,vre,vre+rgb,hallucinated-multimodal-real-supervision,vre,rgb,89.98148148148148,90.38888888888889
checkpoints/vre_to_rgb.pt,36,vre,vre+rgb,hallucinated-multimodal-real-supervision,rgb,vre,89.33333333333333,89.5
checkpoints/vre_to_rgb.pt,36,vre,vre+rgb,real-monomodal-real-supervision,vre,,89.98148148148148,90.22222222222223
checkpoints/vre_to_rgb.pt,36,vre,vre+rgb,real-monomodal-real-supervision,rgb,,85.68518518518519,85.74074074074075
checkpoints/vre_to_rgb.pt,36,vre,vre+rgb,hallucinated-multimodal-pseudo-supervision,rgb,vre,87.74074074074075,88.88888888888889
checkpoints/vre_to_swir.pt,2,vre,vre+swir,delulu-transfer,swir,vre,85.94444444444444,85.94444444444444
checkpoints/vre_to_swir.pt,2,vre,vre+swir,delulu-addition,vre+swir,,89.07407407407408,89.07407407407408
checkpoints/vre_to_swir.pt,2,vre,vre+swir,delulu-peeking,vre,swir,89.14814814814815,89.14814814814815
checkpoints/swir_to_nir.pt,36,swir,swir+nir,real-multimodal-real-supervision,swir+nir,,87.96296296296296,87.96296296296296
checkpoints/swir_to_nir.pt,36,swir,swir+nir,hallucinated-multimodal-real-supervision,swir,nir,87.5925925925926,88.35185185185185
checkpoints/swir_to_nir.pt,36,swir,swir+nir,hallucinated-multimodal-real-supervision,nir,swir,77.9074074074074,78.03703703703704
checkpoints/swir_to_nir.pt,36,swir,swir+nir,real-monomodal-real-supervision,swir,,88.03703703703704,88.46296296296296
checkpoints/swir_to_nir.pt,36,swir,swir+nir,real-monomodal-real-supervision,nir,,75.68518518518519,75.79629629629629
checkpoints/swir_to_nir.pt,36,swir,swir+nir,hallucinated-multimodal-pseudo-supervision,nir,swir,74.66666666666667,75.70370370370371
checkpoints/vre_to_swir.pt,4,vre,vre+swir,delulu-transfer,swir,vre,85.46296296296296,85.77777777777777
checkpoints/vre_to_swir.pt,4,vre,vre+swir,delulu-addition,vre+swir,,89.16666666666667,89.16666666666667
checkpoints/vre_to_swir.pt,4,vre,vre+swir,delulu-peeking,vre,swir,89.61111111111111,89.74074074074075
checkpoints/vre_to_swir.pt,8,vre,vre+swir,delulu-peeking,vre,swir,89.64814814814815,89.64814814814815
